,Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Unnamed: 9
158,MDRX,"Allscripts Healthcare Solutions, Inc.",8.26,1346126178.46,,,Technology,EDP Services,https://old.nasdaq.com/symbol/mdrx,
5560,MDT,Medtronic plc,107.81,144919847288.41,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/mdt,
5547,MDU,"MDU Resources Group, Inc.",23.6,4732325737.2,,,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/mdu,
2250,MDWD,MediWound Ltd.,3.8,103402286.4,,2014.0,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/mdwd,
5540,MEC,"Mayville Engineering Company, Inc.",9.97,199992118.3,,2019.0,Capital Goods,Industrial Specialties,https://old.nasdaq.com/symbol/mec,
5552,MED,MEDIFAST INC,173.94,2046490374.24,,,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/med,
2251,MEDP,"Medpace Holdings, Inc.",116.48,4124337817.6,,2016.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://old.nasdaq.com/symbol/medp,
3384,MEDS,"Trxade Group, Inc.",5.46,44038563.66,,,Health Care,Other Pharmaceuticals,https://old.nasdaq.com/symbol/meds,
5617,MEG,"Montrose Environmental Group, Inc.",25.7,641354551.0,,2020.0,Consumer Services,Professional Services,https://old.nasdaq.com/symbol/meg,
5572,MEI,"Methode Electronics, Inc.",27.66,1038072553.08,,,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/mei,
2252,MEIP,"MEI Pharma, Inc.",3.25,365696503.25,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/meip,
2256,MELI,"MercadoLibre, Inc.",980.15,48723212393.25,,2007.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/meli,
4154,MEN,"Blackrock MuniEnhanced Fund, Inc.",11.36,337181567.36,,1989.0,,,https://old.nasdaq.com/symbol/men,
2282,MEOH,Methanex Corporation,23.88,1819562390.4,,,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/meoh,
2258,MERC,Mercer International Inc.,7.26,478202304.36,,,Basic Industries,Paper,https://old.nasdaq.com/symbol/merc,
5569,MER^K,"Merrill Lynch & Co., Inc.",26.61,0.0,,,,,https://old.nasdaq.com/symbol/mer^k,
2275,MESA,"Mesa Air Group, Inc.",3.415,120939779.86,,2018.0,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/mesa,
2277,MESO,Mesoblast Limited,18.05,256439653.15,14207183.0,2015.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/meso,
5573,MET,"MetLife, Inc.",39.32,35689288123.8,,2000.0,Finance,Life Insurance,https://old.nasdaq.com/symbol/met,
2858,METC,"Ramaco Resources, Inc.",3.39,144488135.91,,2017.0,Energy,Coal Mining,https://old.nasdaq.com/symbol/metc,
2280,METX,Meten EdtechX Education Group Ltd.,8.48,451923300.16,,,Finance,Business Services,https://old.nasdaq.com/symbol/metx,
2281,METXW,Meten EdtechX Education Group Ltd.,0.3969,0.0,,,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/metxw,
5574,MET^A,"MetLife, Inc.",24.86,0.0,,,,,https://old.nasdaq.com/symbol/met^a,
5575,MET^E,"MetLife, Inc.",27.21,0.0,,,,,https://old.nasdaq.com/symbol/met^e,
5576,MET^F,"MetLife, Inc.",26.25,0.0,,,,,https://old.nasdaq.com/symbol/met^f,
5581,MFA,"MFA Financial, Inc.",2.84,1287458495.04,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/mfa,
5561,MFAC,Megalith Financial Acquisition Corp.,10.42,77391694.92,,2018.0,Finance,Business Services,https://old.nasdaq.com/symbol/mfac,
5562,MFAC.U,Megalith Financial Acquisition Corp.,,0.0,,2018.0,,,https://old.nasdaq.com/symbol/mfac.u,
5563,MFAC.WS,Megalith Financial Acquisition Corp.,,0.0,,,,,https://old.nasdaq.com/symbol/mfac.ws,
5582,MFA^B,"MFA Financial, Inc.",20.25,0.0,,,,,https://old.nasdaq.com/symbol/mfa^b,
5583,MFA^C,"MFA Financial, Inc.",17.97,0.0,,,,,https://old.nasdaq.com/symbol/mfa^c,
5518,MFC,Manulife Financial Corp,14.61,28335564554.73,,,Finance,Life Insurance,https://old.nasdaq.com/symbol/mfc,
5494,MFD,Macquarie First Trust Global,7.87,67268368.54,,2004.0,,,https://old.nasdaq.com/symbol/mfd,
5604,MFG,"Mizuho Financial Group, Inc.",2.7,34237750620.6,,,Finance,Major Banks,https://old.nasdaq.com/symbol/mfg,
5594,MFGP,Micro Focus Intl PLC,3.73,1248564425.83,,2017.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/mfgp,
2262,MFH,Mercurity Fintech Holding Inc.,2.39,4120295.47,1723973.0,2015.0,Technology,EDP Services,https://old.nasdaq.com/symbol/mfh,
2243,MFIN,Medallion Financial Corp.,2.73,67748706.48,,,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/mfin,
2244,MFINL,Medallion Financial Corp.,25.4,0.0,,,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/mfinl,
4158,MFL,Blackrock MuniHoldings Investment Quality Fund,13.42,508567111.36,,1997.0,,,https://old.nasdaq.com/symbol/mfl,
5589,MFM,MFS Municipal Income Trust,6.52,268543354.12,,1986.0,,,https://old.nasdaq.com/symbol/mfm,
2188,MFNC,Mackinac Financial Corporation,10.1,106389248.9,,,Finance,Major Banks,https://old.nasdaq.com/symbol/mfnc,
5584,MFO,"MFA Financial, Inc.",23.83,0.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/mfo,
4168,MFT,Blackrock MuniYield Investment QualityFund,13.63,115564939.97,,1992.0,,,https://old.nasdaq.com/symbol/mft,
5590,MFV,MFS Special Value Trust,5.35,38602459.55,,,,,https://old.nasdaq.com/symbol/mfv,
5601,MG,Mistras Group Inc,4.16,121099105.92,,2009.0,Consumer Services,Military/Government/Technical,https://old.nasdaq.com/symbol/mg,
5503,MGA,"Magna International, Inc.",47.25,14109995151.0,,,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/mga,
2284,MGEE,MGE Energy Inc.,62.48,2259487357.6,,,Energy,Electric Utilities: Central,https://old.nasdaq.com/symbol/mgee,
2309,MGEN,"Miragen Therapeutics, Inc.",0.88,49816935.52,,2014.0,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/mgen,
5586,MGF,MFS Government Markets Income Trust,4.67,152177974.3,,1987.0,,,https://old.nasdaq.com/symbol/mgf,
2329,MGI,"Moneygram International, Inc.",3.09,196633571.4,,,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/mgi,
2195,MGIC,Magic Software Enterprises Ltd.,12.84,628865386.2,,1991.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/mgic,
2193,MGLN,"Magellan Health, Inc.",74.09,1875249017.8,,,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/mgln,
5593,MGM,MGM Resorts International,22.52,11108691903.36,,,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/mgm,
2196,MGNI,"Magnite, Inc.",6.25,689068493.75,,,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/mgni,
2190,MGNX,"MacroGenics, Inc.",31.22,1688732977.26,,2013.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/mgnx,
5592,MGP,MGM Growth Properties LLC,29.02,8806641301.96,,2016.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/mgp,
2285,MGPI,"MGP Ingredients, Inc.",39.84,673826389.92,,,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/mgpi,
3769,MGR,"Affiliated Managers Group, Inc.",27.8,0.0,,2019.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/mgr,
2237,MGRC,McGrath RentCorp,61.32,1476775446.72,,1984.0,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/mgrc,
2194,MGTA,"Magenta Therapeutics, Inc.",8.03,387469373.72,,2018.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/mgta,
2253,MGTX,MeiraGTx Holdings plc,13.09,489080570.44,,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/mgtx,
5495,MGU,Macquarie Global Infrastructure Total Return Fund Inc.,17.89,223057761.77,,2005.0,,,https://old.nasdaq.com/symbol/mgu,
5505,MGY,Magnolia Oil & Gas Corporation,6.27,1582353498.33,,2017.0,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/mgy,
2197,MGYR,"Magyar Bancorp, Inc.",8.17,47473794.82,,,Finance,Savings Institutions,https://old.nasdaq.com/symbol/mgyr,
4157,MHD,"Blackrock MuniHoldings Fund, Inc.",15.52,220534885.44,,1997.0,,,https://old.nasdaq.com/symbol/mhd,
4143,MHE,BlackRock Massachusetts Tax-Exempt Trust,13.42,31819128.66,,1993.0,,,https://old.nasdaq.com/symbol/mhe,
6829,MHF,"Western Asset Municipal High Income Fund, Inc.",7.4,160083711.6,,1988.0,,,https://old.nasdaq.com/symbol/mhf,
7060,MHH,"Mastech Digital, Inc",18.38,209141406.62,,,Consumer Services,Professional Services,https://old.nasdaq.com/symbol/mhh,
6001,MHI,Pioneer Municipal High Income Trust,11.63,264830788.87,,2003.0,,,https://old.nasdaq.com/symbol/mhi,
5610,MHK,"Mohawk Industries, Inc.",103.38,7360143752.1,,,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/mhk,
5509,MHLA,"Maiden Holdings, Ltd.",19.84,0.0,,2016.0,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/mhla,
2198,MHLD,"Maiden Holdings, Ltd.",1.26,106745734.62,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/mhld,
4160,MHN,"Blackrock MuniHoldings New York Quality Fund, Inc.",13.7,426508715.1,,1997.0,,,https://old.nasdaq.com/symbol/mhn,
5510,MHNC,"Maiden Holdings, Ltd.",21.9023,0.0,,2013.0,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/mhnc,
5491,MHO,"M/I Homes, Inc.",44.59,1272760417.11,,1993.0,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/mho,
5506,MH^A,"Maiden Holdings, Ltd.",9.0044,0.0,,,,,https://old.nasdaq.com/symbol/mh^a,
5507,MH^C,"Maiden Holdings, Ltd.",9.0104,0.0,,,,,https://old.nasdaq.com/symbol/mh^c,
5508,MH^D,"Maiden Holdings, Ltd.",9.11,0.0,,,,,https://old.nasdaq.com/symbol/mh^d,
5496,MIC,Macquarie Infrastructure Corporation ,26.4,2297367969.6,,2004.0,Energy,Oil Refining/Marketing,https://old.nasdaq.com/symbol/mic,
2292,MICT,"MICT, Inc.",4.82,256935252.58,,,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/mict,
3300,MIDD,The Middleby Corporation,94.05,5230841111.1,,,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/midd,
4466,MIE,"Cohen & Steers MLP Income and Energy Opportunity Fund, Inc.",1.78,47887760.08,,2013.0,,,https://old.nasdaq.com/symbol/mie,
3299,MIK,"The Michaels Companies, Inc.",10.095,1488382198.485,,2014.0,Consumer Services,Recreational Products/Toys,https://old.nasdaq.com/symbol/mik,
1452,MILN,Global X Millennials Thematic ETF,30.41,0.0,,,,,https://old.nasdaq.com/symbol/miln,
2304,MIME,Mimecast Limited,46.99,2974022850.52,,2015.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/mime,
5587,MIN,MFS Intermediate Income Trust,3.84,445173227.52,,1988.0,,,https://old.nasdaq.com/symbol/min,
2306,MIND,"MIND Technology, Inc.",2.27,27619618.91,,1994.0,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/mind,
2307,MINDP,"MIND Technology, Inc.",17.75,0.0,,,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/mindp,
2311,MIRM,"Mirum Pharmaceuticals, Inc.",21.45,544811381.4,,2019.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/mirm,
2301,MIST,Milestone Pharmaceuticals Inc.,8.63,213247990.4,,2019.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/mist,
2313,MITK,"Mitek Systems, Inc.",12.475,515070656.775,,,Technology,Computer peripheral equipment,https://old.nasdaq.com/symbol/mitk,
3161,MITO,Stealth BioTherapeutics Corp.,1.52,16946908.64,11149282.0,2019.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/mito,
3771,MITT,"AG Mortgage Investment Trust, Inc.",2.74,93802806.74,,2011.0,,,https://old.nasdaq.com/symbol/mitt,
3772,MITT^A,"AG Mortgage Investment Trust, Inc.",14.93,0.0,,,,,https://old.nasdaq.com/symbol/mitt^a,
3773,MITT^B,"AG Mortgage Investment Trust, Inc.",14.71,0.0,,,,,https://old.nasdaq.com/symbol/mitt^b,
3774,MITT^C,"AG Mortgage Investment Trust, Inc.",14.61,0.0,,,,,https://old.nasdaq.com/symbol/mitt^c,
5603,MIXT,MiX Telematics Limited,8.73,191122825.77,,2013.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/mixt,
4169,MIY,"Blackrock MuniYield Michigan Quality Fund, Inc.",14.07,415199157.45,,1992.0,,,https://old.nasdaq.com/symbol/miy,
2201,MJCO,Majesco,16.0,693960240.0,,,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/mjco,
5542,MKC,"McCormick & Company, Incorporated",192.73,25676015789.25,,,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/mkc,
5543,MKC.V,"McCormick & Company, Incorporated",,0.0,,,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/mkc.v,
2321,MKD,Molecular Data Inc.,1.1738,13696587.4206,11668587.0,2019.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/mkd,
2326,MKGI,"Monaker Group, Inc.",2.3,33262229.7,,,Consumer Services,Transportation Services,https://old.nasdaq.com/symbol/mkgi,
5525,MKL,Markel Corporation,1009.05,13902526424.85,,1986.0,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/mkl,
2314,MKSI,"MKS Instruments, Inc.",107.84,5944708577.6,,1999.0,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/mksi,
2221,MKTX,"MarketAxess Holdings, Inc.",447.49,16991971695.15,,2004.0,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/mktx,
2276,MLAB,"Mesa Laboratories, Inc.",248.0,1265655848.0,,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/mlab,
2203,MLAC,Malacca Straits Acquisition Company Limited,9.7746,0.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/mlac,
2204,MLACU,Malacca Straits Acquisition Company Limited,9.92,0.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/mlacu,
2205,MLACW,Malacca Straits Acquisition Company Limited,0.4,0.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/mlacw,
2254,MLCO,Melco Resorts & Entertainment Limited,18.09,3878956281.96,214425444.0,,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/mlco,
1612,MLHR,"Herman Miller, Inc.",34.55,2033996470.45,,,Consumer Durables,Office Equipment/Supplies/Services,https://old.nasdaq.com/symbol/mlhr,
5641,MLI,"Mueller Industries, Inc.",28.74,1632199665.84,,,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/mli,
5528,MLM,"Martin Marietta Materials, Inc.",226.98,14133784707.9,,1994.0,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/mlm,
2302,MLND,"Millendo Therapeutics, Inc. ",1.63,30969512.63,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/mlnd,
5536,MLP,"Maui Land & Pineapple Company, Inc.",11.83,229126728.74,,,Finance,Real Estate,https://old.nasdaq.com/symbol/mlp,
5598,MLR,"Miller Industries, Inc.",31.33,357333312.44,,,Capital Goods,Construction/Ag Equipment/Trucks,https://old.nasdaq.com/symbol/mlr,
7066,MLSS,"Milestone Scientific, Inc.",1.5,98803534.5,,2015.0,Health Care,Industrial Specialties,https://old.nasdaq.com/symbol/mlss,
2207,MLVF,"Malvern Bancorp, Inc.",12.24,93145824.72,,,Finance,Savings Institutions,https://old.nasdaq.com/symbol/mlvf,
2315,MMAC,"MMA Capital Holdings, Inc.",23.46,133823206.44,,,Finance,Real Estate,https://old.nasdaq.com/symbol/mmac,
5527,MMC,"Marsh & McLennan Companies, Inc.",117.88,59709675652.2,,,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/mmc,
5512,MMD,MainStay MacKay DefinedTerm Municipal Opportunitie,20.75,572741977.25,,2012.0,,,https://old.nasdaq.com/symbol/mmd,
5521,MMI,"Marcus & Millichap, Inc.",28.51,1121241764.67,,2013.0,Finance,Real Estate,https://old.nasdaq.com/symbol/mmi,
2226,MMLP,Martin Midstream Partners L.P.,1.3,50508259.1,,2002.0,Energy,Oil Refining/Marketing,https://old.nasdaq.com/symbol/mmlp,
3724,MMM,3M Company,172.38,99294231411.96,,,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/mmm,
5502,MMP,Magellan Midstream Partners L.P.,37.0,8327082619.0,,,Energy,Natural Gas Distribution,https://old.nasdaq.com/symbol/mmp,
5538,MMS,"Maximus, Inc.",70.84,4343385929.96,,1997.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/mms,
2270,MMSI,"Merit Medical Systems, Inc.",42.45,2355303695.7,,,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/mmsi,
5588,MMT,MFS Multimarket Income Trust,5.98,366781715.3,,1987.0,,,https://old.nasdaq.com/symbol/mmt,
6825,MMU,"Western Asset Managed Municipals Fund, Inc.",12.29,532990888.79,,1992.0,,,https://old.nasdaq.com/symbol/mmu,
7062,MMX,Maverix Metals Inc.,5.58,715004342.82,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/mmx,
2202,MMYT,MakeMyTrip Limited,17.65,1822447467.1,,2010.0,Consumer Services,Transportation Services,https://old.nasdaq.com/symbol/mmyt,
5516,MN,"Manning & Napier, Inc.",4.28,69658536.52,,2011.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/mn,
2331,MNCL,Monocle Acquisition Corporation,10.25,228370000.0,,2019.0,Consumer Durables,Industrial Specialties,https://old.nasdaq.com/symbol/mncl,
2332,MNCLU,Monocle Acquisition Corporation,11.97,0.0,,2019.0,Consumer Durables,Industrial Specialties,https://old.nasdaq.com/symbol/mnclu,
2333,MNCLW,Monocle Acquisition Corporation,0.615,0.0,,2019.0,Consumer Durables,Industrial Specialties,https://old.nasdaq.com/symbol/mnclw,
2305,MNDO,MIND C.T.I. Ltd.,2.38,47353255.88,,,Technology,EDP Services,https://old.nasdaq.com/symbol/mndo,
5513,MNK,Mallinckrodt plc,1.27,107427988.09,,2013.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/mnk,
2213,MNKD,MannKind Corporation,1.93,442307584.02,,2004.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/mnkd,
2247,MNOV,"MediciNova, Inc.",5.91,262244093.13,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/mnov,
6830,MNP,"Western Asset Municipal Partners Fund, Inc.",14.5,140926413.5,,1993.0,,,https://old.nasdaq.com/symbol/mnp,
2335,MNPR,Monopar Therapeutics Inc.,5.38,57761810.48,,2019.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/mnpr,
5614,MNR,Monmouth Real Estate Investment Corporation,14.18,1389301679.38,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/mnr,
4225,MNRL,"Brigham Minerals, Inc.",9.18,518421699.36,,2019.0,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/mnrl,
2336,MNRO,"Monro, Inc. ",41.93,1395677828.93,,1991.0,Consumer Services,Automotive Aftermarket,https://old.nasdaq.com/symbol/mnro,
5615,MNR^C,Monmouth Real Estate Investment Corporation,24.9616,0.0,,,,,https://old.nasdaq.com/symbol/mnr^c,
2199,MNSB,"MainStreet Bancshares, Inc.",13.15,108722977.05,,,Finance,Major Banks,https://old.nasdaq.com/symbol/mnsb,
2200,MNSBP,"MainStreet Bancshares, Inc.",25.09,0.0,,,,,https://old.nasdaq.com/symbol/mnsbp,
2339,MNST,Monster Beverage Corporation,80.71,42566167075.95,,,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/mnst,
2324,MNTA,"Momenta Pharmaceuticals, Inc.",52.33,6225450171.92,,2004.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/mnta,
2211,MNTX,"Manitex International, Inc.",4.29,84802489.2,,,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/mntx,
3831,MO,Altria Group,40.86,75934109673.72,,,Consumer Non-Durables,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/mo,
2317,MOBL,"MobileIron, Inc.",5.555,649287864.72,,2014.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/mobl,
5607,MOD,Modine Manufacturing Company,6.31,322741608.4,,,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/mod,
5606,MODN,"Model N, Inc.",36.53,1261985654.15,,2013.0,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/modn,
2300,MOFG,"MidWestOne Financial Group, Inc.",19.6,315546750.4,,,Finance,Major Banks,https://old.nasdaq.com/symbol/mofg,
5619,MOG.A,Moog Inc.,,0.0,,,,,https://old.nasdaq.com/symbol/mog.a,
5620,MOG.B,Moog Inc.,,0.0,,,,,https://old.nasdaq.com/symbol/mog.b,
2319,MOGO,Mogo Inc.,1.59,45868320.0,,,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/mogo,
5609,MOGU,MOGU Inc.,2.33,252729337.91,,2018.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/mogu,
5611,MOH,Molina Healthcare Inc,181.31,10751683000.0,,2003.0,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/moh,
1016,MOHO,ECMOHO Limited,1.51,15963395.35,10571785.0,2019.0,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/moho,
2325,MOMO,Momo Inc.,15.02,2383002891.38,158655319.0,2014.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/momo,
2342,MOR,MorphoSys AG,33.74,257954446.4,7645360.0,2018.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/mor,
2341,MORF,"Morphic Holding, Inc.",28.86,884790053.16,,2019.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/morf,
2340,MORN,"Morningstar, Inc.",157.97,6780259278.51,,2005.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/morn,
5632,MOS,Mosaic Company (The),19.26,7301273650.38,,,Basic Industries,Agricultural Chemicals,https://old.nasdaq.com/symbol/mos,
2343,MOSY,"MoSys, Inc.",1.6,5658419.2,,2001.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/mosy,
2345,MOTS,"Motus GI Holdings, Inc.",1.02,32826240.78,,2018.0,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/mots,
5634,MOV,Movado Group Inc.,12.2,282810993.8,,,Consumer Non-Durables,Consumer Specialties,https://old.nasdaq.com/symbol/mov,
